model,log,decomposition,SP label,trace_length,n_activity,activity_repeat_mean,activity_repeat_std,snp_n_transition,snp_n_inv_transition,snp_n_dup_transition,snp_n_uniq_transition,snp_inv_transition_in_degree_mean,snp_inv_transition_in_degree_std,snp_inv_transition_out_degree_mean,snp_inv_transition_out_degree_std,snp_uniq_transition_in_degree_mean,snp_uniq_transition_in_degree_std,snp_uniq_transition_out_degree_mean,snp_uniq_transition_out_degree_std,snp_dup_transition_in_degree_mean,snp_dup_transition_in_degree_std,snp_dup_transition_out_degree_mean,snp_dup_transition_out_degree_std,snp_place_in_deg_mean,snp_place_in_deg_std,snp_place_out_deg_mean,snp_place_out_deg_std,snp_n_place,snp_n_arc,snp_n_and_split,snp_n_xor_split,snp_n_biconnected,n_transition,n_inv_transition,n_dup_transition,n_uniq_transition,inv_transition_in_degree_mean,inv_transition_in_degree_std,inv_transition_out_degree_mean,inv_transition_out_degree_std,uniq_transition_in_degree_mean,uniq_transition_in_degree_std,uniq_transition_out_degree_mean,uniq_transition_out_degree_std,dup_transition_in_degree_mean,dup_transition_in_degree_std,dup_transition_out_degree_mean,dup_transition_out_degree_std,place_in_deg_mean,place_in_deg_std,place_out_deg_mean,place_out_deg_std,n_place,n_arc,n_and_split,n_xor_split,n_biconnected,n_subnet,subnet_n_transition_mean,subnet_n_transition_std,subnet_n_inv_transition_mean,subnet_n_inv_transition_std,subnet_n_dup_transition_mean,subnet_n_dup_transition_std,subnet_n_uniq_transition_mean,subnet_n_uniq_transition_std,subnet_n_place_mean,subnet_n_place_std,subnet_n_arc_mean,subnet_n_arc_std
net2,net2-noisy-l1000,generic_50,3611,331.0,75.0,4.413333333333333,5.685670307610778,905.0,25.0,584.0,296.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.135135135135135,0.3424468019781561,1.1452702702702702,0.3529698617680224,1.5,0.5004286327405261,1.5513698630136987,0.5922004553035489,2.566265060240964,3.04305564060452,2.5060240963855422,2.9694900373486965,498.0,2526.0,342.0,421.0,1.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,56.0,8.839285714285714,37.39127962784628,2.7857142857142856,4.5992658928623324,0.0,0.0,6.053571428571429,12.95224746079669,6.535714285714287,12.278531575979994,18.464285714285715,37.39127962784628
net5,net5-60-60-l5000,sese_25,4271,118.0,75.0,1.5733333333333333,1.3869403749273448,500.0,32.0,124.0,344.0,1.4375,0.564400909900732,1.375,0.5535807194106618,1.1715116279069768,0.3851500557731561,1.1773255813953492,0.3900479881326248,1.5,0.5020284058947294,1.5322580645161292,0.5621602333705358,2.088235294117647,1.3509166858086192,2.0751633986928097,1.4180004876760073,306.0,1274.0,133.0,215.0,1.0,264.0,32.0,0.0,232.0,1.4375,0.564400909900732,1.375,0.5535807194106618,1.0086206896551724,0.0926464821368635,1.0172413793103448,0.1304510072530196,0.0,0.0,0.0,0.0,1.497326203208556,1.0794977503540144,1.497326203208556,1.1471063714529617,187.0,560.0,15.0,54.0,16.0,60.0,7.916666666666668,47.52704849854503,1.95,4.699170500187294,0.0,0.0,5.966666666666668,17.08599056087553,5.783333333333332,15.957668223811496,16.4,47.52704849854503
net1,net1-60-60-l5000,sese_25,1961,208.0,82.0,2.5365853658536586,3.3080340734179736,655.0,25.0,310.0,320.0,1.44,0.58309518948453,1.32,0.5567764362830022,1.171875,0.3860696373587052,1.178125,0.3832171806215256,1.5,0.5008084079652348,1.5354838709677419,0.5663420279471332,2.381720430107527,2.1841105308838817,2.3548387096774195,2.299162680307569,372.0,1762.0,219.0,294.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,2284,102.0,80.0,1.275,0.6359484096582328,443.0,25.0,78.0,340.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1911764705882353,0.4012279434082045,1.2029411764705882,0.4171721729673695,1.5,0.5032362797401965,1.5,0.5032362797401965,2.101503759398496,1.3377810387103652,2.0977443609022557,1.3756077855570104,266.0,1117.0,113.0,191.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,291,198.0,82.0,2.414634146341464,2.576969315330116,635.0,25.0,310.0,300.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1466666666666667,0.3543644113182341,1.16,0.37621597725038414,1.5,0.5008084079652348,1.5451612903225806,0.5825614178920989,2.3756906077348066,1.8910095483015141,2.334254143646409,1.9313388984774933,362.0,1705.0,209.0,292.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,2937,115.0,64.0,1.796875,1.4603727236782709,469.0,25.0,148.0,296.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.141891891891892,0.34953014729238896,1.1554054054054057,0.3721278773798396,1.5135135135135136,0.5279466898268572,1.5135135135135136,0.5279466898268572,2.1469534050179213,1.5278881253941266,2.14336917562724,1.5984088682129147,279.0,1197.0,126.0,196.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,2958,91.0,69.0,1.318840579710145,0.6964775580859054,421.0,25.0,76.0,320.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.16875,0.37511753643918144,1.184375,0.4042170922663351,1.5,0.5033222956847166,1.5,0.5033222956847166,2.062745098039216,1.3789703999372291,2.0549019607843135,1.3963272586271158,255.0,1050.0,102.0,172.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,301,110.0,73.0,1.5068493150684932,0.8353856007728953,459.0,25.0,122.0,312.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1634615384615383,0.3789622890504864,1.1826923076923077,0.4189503744777456,1.5,0.5020618644176028,1.5,0.5020618644176028,2.1350364963503647,1.4090285142517494,2.124087591240876,1.439603402215219,274.0,1167.0,121.0,198.0,2.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,3394,186.0,81.0,2.2962962962962963,2.2552408100048007,611.0,25.0,286.0,300.0,1.44,0.58309518948453,1.32,0.5567764362830022,1.1466666666666667,0.3543644113182341,1.16,0.3762159772503841,1.5,0.5008764248619175,1.5384615384615383,0.5714767668127442,2.3457142857142856,1.8050935346540289,2.3114285714285714,1.836477166516232,350.0,1630.0,197.0,272.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,3815,98.0,60.0,1.6333333333333333,0.8823440788299811,435.0,25.0,128.0,282.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.124113475177305,0.3302971183129155,1.1347517730496457,0.34206528181812723,1.5,0.5019646441105269,1.53125,0.5603359509729462,2.095419847328244,1.3168732615698158,2.0801526717557253,1.4024018721767268,262.0,1094.0,109.0,178.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,393,109.0,79.0,1.379746835443038,0.626422431982715,457.0,25.0,110.0,322.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1708074534161492,0.3769263711788655,1.1801242236024845,0.38488900787545455,1.5,0.5022883414749454,1.518181818181818,0.5372682889816667,2.1245421245421245,1.2887601881915536,2.1172161172161172,1.4326152097304583,273.0,1158.0,120.0,191.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net1,net1-60-60-l5000,sese_25,955,195.0,93.0,2.096774193548387,1.7758311962536462,629.0,25.0,282.0,322.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.173913043478261,0.3877439722982638,1.1801242236024845,0.38488900787545455,1.5,0.5008888895905983,1.5354609929078014,0.5663939440853155,2.3565459610027855,1.6241560911305741,2.331476323119777,1.7349144824196228,359.0,1683.0,206.0,290.0,1.0,239.0,25.0,0.0,214.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0046728971962615,0.06835859270246633,1.0186915887850467,0.1357509741076388,0.0,0.0,0.0,0.0,1.539877300613497,1.0729295236080072,1.539877300613497,1.1928045526830078,163.0,502.0,11.0,51.0,16.0,60.0,7.433333333333334,37.494089929761145,1.8,3.939371024389123,0.0,0.0,5.633333333333334,13.378412495657132,5.316666666666666,12.608164783545602,15.3,37.494089929761145
net2,net2-10-60-l5000,sese_25,2819,114.0,58.0,1.9655172413793105,1.7468318916233057,471.0,25.0,160.0,286.0,1.44,0.5830951894845301,1.32,0.5567764362830021,1.1258741258741258,0.3426856339989075,1.1363636363636365,0.3538352187692278,1.5,0.5015698625755192,1.54375,0.581116632768761,2.1530249110320283,1.5381110038262875,2.1281138790035588,1.6980954671503854,281.0,1203.0,125.0,191.0,1.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,68.0,6.9411764705882355,35.746878643428786,1.75,3.707092838523583,0.0,0.0,5.191176470588236,12.814703952929586,5.014705882352942,11.971973050344449,14.264705882352946,35.746878643428786
net2,net2-10-60-l5000,sese_25,3117,92.0,72.0,1.2777777777777777,0.6548243979688554,427.0,25.0,66.0,336.0,1.44,0.5830951894845301,1.32,0.5567764362830021,1.1785714285714286,0.38356425169876907,1.1904761904761905,0.4007810427247449,1.5,0.5038314736557788,1.5,0.5038314736557788,2.054054054054054,1.3107238713147311,2.0501930501930503,1.4552064910449718,259.0,1063.0,103.0,179.0,1.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,68.0,6.9411764705882355,35.746878643428786,1.75,3.707092838523583,0.0,0.0,5.191176470588236,12.814703952929586,5.014705882352942,11.971973050344449,14.264705882352946,35.746878643428786
net2,net2-60-60-l5000,sese_25,193,199.0,71.0,2.8028169014084505,2.8914638818912635,641.0,25.0,326.0,290.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1275862068965516,0.3342051995107589,1.1448275862068966,0.3716476052512153,1.5,0.5007686399618398,1.5368098159509205,0.5685562882859572,2.3661202185792347,2.163799227709601,2.3278688524590163,2.0770472572333536,366.0,1718.0,210.0,285.0,1.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,68.0,6.9411764705882355,35.746878643428786,1.75,3.707092838523583,0.0,0.0,5.191176470588236,12.814703952929586,5.014705882352942,11.971973050344449,14.264705882352946,35.746878643428786
net2,net2-60-60-l5000,sese_25,234,96.0,60.0,1.6,0.9602259621074014,435.0,25.0,118.0,292.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1301369863013702,0.33703168868392885,1.1404109589041096,0.3480093151818969,1.5,0.5021322058350292,1.5423728813559323,0.5794791029116452,2.0836501901140685,1.3310153614564972,2.0646387832699618,1.397791525103233,263.0,1091.0,107.0,178.0,1.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,68.0,6.9411764705882355,35.746878643428786,1.75,3.707092838523583,0.0,0.0,5.191176470588236,12.814703952929586,5.014705882352942,11.971973050344449,14.264705882352946,35.746878643428786
net2,net2-60-60-l5000,sese_25,2744,103.0,77.0,1.3376623376623376,0.6611471213450788,449.0,25.0,92.0,332.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.1777108433734942,0.3906577466891309,1.186746987951807,0.39796190266503306,1.5,0.5027397465361703,1.5217391304347827,0.5442660320255324,2.1,1.3960911975835462,2.092592592592593,1.4793311876554909,270.0,1132.0,114.0,197.0,2.0,243.0,25.0,0.0,218.0,1.44,0.5830951894845301,1.32,0.5567764362830022,1.0045871559633028,0.06772854614785963,1.018348623853211,0.1345174941869537,0.0,0.0,0.0,0.0,1.5361445783132532,1.076704096910456,1.5361445783132532,1.189048849647993,166.0,510.0,11.0,51.0,16.0,68.0,6.9411764705882355,35.746878643428786,1.75,3.707092838523583,0.0,0.0,5.191176470588236,12.814703952929586,5.014705882352942,11.971973050344449,14.264705882352946,35.746878643428786
